GLOBALEVENTID,SQLDATE,MONTHYEAR,YEAR,FractionDate,IsRootEvent,ActionGeo_CountryCode,ActionGeo_FullName,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,Actor1Geo_CountryCode,Actor2Geo_CountryCode,Actor1CountryCode,Actor2CountryCode,Actor1Name,Actor2Name,Actor1Type1Code,Actor2Type1Code,Actor1KnownGroupCode,Actor2KnownGroupCode,EventRootCode,EventBaseCode,EventCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,SOURCEURL,mois,trimestre,annee,mois_annee,jour_semaine,ton_categorie,goldstein_categorie,quadclass_label,zone_benin,source_domaine
1251975167,2025-07-14,202507,2025,2025.5315,1,BN,"Lokossa, Mono, Benin",BN15,6.63869,1.71674,BN,CH,BEN,CHN,BENIN,CHINESE,,,,,4,43,43,1,2.8,5,1,5,1.089918256,https://www.thestar.com.my/news/world/2025/07/15/feature-chinese-medics-treat-patients-empower-locals-in-benin,7,3,2025,2025-07,0,positif,cooperatif,cooperation_verbale,sud,thestar.com.my
1251975313,2025-07-14,202507,2025,2025.5315,0,BN,"Lokossa, Mono, Benin",BN15,6.63869,1.71674,BN,CH,CHN,BEN,CHINA,BENIN,HLH,,,,4,42,42,1,1.9,1,1,1,1.089918256,https://www.thestar.com.my/news/world/2025/07/15/feature-chinese-medics-treat-patients-empower-locals-in-benin,7,3,2025,2025-07,0,positif,cooperatif,cooperation_verbale,sud,thestar.com.my
1252027625,2025-07-15,202507,2025,2025.5342,1,BN,"Lokossa, Mono, Benin",BN15,6.63869,1.71674,BN,CH,BEN,CHN,BENIN,CHINESE,,,,,4,43,43,1,2.8,5,1,5,1.089918256,https://www.nigeriasun.com/news/278443935/feature-chinese-medics-treat-patients-empower-locals-in-benin,7,3,2025,2025-07,1,positif,cooperatif,cooperation_verbale,sud,nigeriasun.com
1252027830,2025-07-15,202507,2025,2025.5342,0,BN,"Lokossa, Mono, Benin",BN15,6.63869,1.71674,BN,CH,CHN,BEN,CHINA,BENIN,HLH,,,,4,42,42,1,1.9,1,1,1,1.089918256,https://www.nigeriasun.com/news/278443935/feature-chinese-medics-treat-patients-empower-locals-in-benin,7,3,2025,2025-07,1,positif,cooperatif,cooperation_verbale,sud,nigeriasun.com
1252046114,2025-07-15,202507,2025,2025.5342,1,BN,"Lokossa, Mono, Benin",BN15,6.63869,1.71674,BN,CH,BEN,,BENIN,DOCTOR,,HLH,,,4,43,43,1,2.8,2,1,2,1.279527559,http://en.people.cn/n3/2025/0715/c90000-20340189.html,7,3,2025,2025-07,1,positif,cooperatif,cooperation_verbale,sud,en.people.cn
1252046117,2025-07-15,202507,2025,2025.5342,0,BN,"Couffo, Kouffo, Benin",BN12,7.08333,1.83333,BN,CH,BEN,,BENIN,HOSPITAL,,HLH,,,4,43,43,1,2.8,1,1,1,1.279527559,http://en.people.cn/n3/2025/0715/c90000-20340189.html,7,3,2025,2025-07,1,positif,cooperatif,cooperation_verbale,sud,en.people.cn
1252052077,2025-07-15,202507,2025,2025.5342,0,BN,Benin,BN,9.5,2.25,BN,NI,BEN,GBR,BENIN,BRITISH,,,,,14,145,145,3,-7.5,1,1,1,-5.523809524,https://allafrica.com/stories/202506230087.html,7,3,2025,2025-07,1,tres_negatif,tres_conflictuel,conflit_verbal,sud,allafrica.com
1252069726,2025-07-15,202507,2025,2025.5342,0,BN,Benin,BN,9.5,2.25,BN,NI,BEN,,BENIN,ADMINISTRATION,,GOV,,,1,10,10,1,0.0,2,1,2,0.580912863,https://tribuneonlineng.com/oshiomholes-toxic-advice-to-okpebholo/,7,3,2025,2025-07,1,neutre,neutre,cooperation_verbale,sud,tribuneonlineng.com
1252069728,2025-07-15,202507,2025,2025.5342,0,BN,Benin,BN,9.5,2.25,BN,NI,BEN,NGA,BENIN,NIGERIA,,GOV,,,1,10,10,1,0.0,2,1,2,0.580912863,https://tribuneonlineng.com/oshiomholes-toxic-advice-to-okpebholo/,7,3,2025,2025-07,1,neutre,neutre,cooperation_verbale,sud,tribuneonlineng.com
1251946533,2025-07-14,202507,2025,2025.5315,1,BN,"Ouidah, Atlantique, Benin",BN09,6.36307,2.08506,BN,TO,CIV,BEN,IVORY COAST,BENIN,,,,,17,173,173,4,-5.0,2,1,2,-7.903780069,https://www.citizen.co.za/news/news-world/journalist-critical-of-benin-president-extradited-from-ivory-coast/,7,3,2025,2025-07,0,tres_negatif,conflictuel,conflit_materiel,sud,citizen.co.za
1252052078,2025-07-15,202507,2025,2025.5342,0,BN,Benin,BN,9.5,2.25,BN,UK,BEN,GBR,BENIN,UNITED KINGDOM,,,,,14,145,145,3,-7.5,1,1,1,-5.523809524,https://allafrica.com/stories/202506230087.html,7,3,2025,2025-07,1,tres_negatif,tres_conflictuel,conflit_verbal,sud,allafrica.com
1252069724,2025-07-15,202507,2025,2025.5342,0,BN,Benin,BN,9.5,2.25,BN,UK,BEN,GBR,BENIN,UNITED KINGDOM,,GOV,,,1,10,10,1,0.0,2,1,2,0.580912863,https://tribuneonlineng.com/oshiomholes-toxic-advice-to-okpebholo/,7,3,2025,2025-07,1,neutre,neutre,cooperation_verbale,sud,tribuneonlineng.com
1278874939,2025-12-12,202512,2025,2025.937,1,BN,Benin,BN,9.5,2.25,BN,,BEN,,BENIN,,,,,,4,42,42,1,1.9,8,1,8,1.154956689,https://www.thisdaylive.com/2025/12/12/ondo-state-and-development-lessons-from-benin-republic/,12,4,2025,2025-12,4,positif,cooperatif,cooperation_verbale,sud,thisdaylive.com
1278874940,2025-12-12,202512,2025,2025.937,1,BN,Benin,BN,9.5,2.25,BN,,BEN,,BENIN,,,,,,4,43,43,1,2.8,10,1,10,1.154956689,https://www.thisdaylive.com/2025/12/12/ondo-state-and-development-lessons-from-benin-republic/,12,4,2025,2025-12,4,positif,cooperatif,cooperation_verbale,sud,thisdaylive.com
1278803567,2025-12-11,202512,2025,2025.9342,1,BN,Benin,BN,9.5,2.25,BN,,BEN,,BENIN,,,,,,7,72,72,2,8.3,10,1,10,-2.892561983,https://www.ilpost.it/2025/12/11/ecowas-benin-colpo-di-stato-debolezze/,12,4,2025,2025-12,3,negatif,tres_cooperatif,cooperation_materielle,sud,ilpost.it
1278801327,2025-12-11,202512,2025,2025.9342,1,BN,Benin,BN,9.5,2.25,BN,,BEN,,BENIN,,,,,,1,10,10,1,0.0,2,1,2,7.219251337,https://www.premiumtimesng.com/regional/south-south-regional/842263-police-launch-community-safety-partnership-in-edo.html,12,4,2025,2025-12,3,tres_positif,neutre,cooperation_verbale,sud,premiumtimesng.com
1278895170,2025-12-12,202512,2025,2025.937,0,BN,Benin,BN,9.5,2.25,BN,,BEN,,BENIN,,,,,,17,171,1712,4,-9.2,2,1,2,-6.461864407,https://www.opinionnigeria.com/the-nigerian-military-intervention-in-beninese-internal-affair-by-hajia-hadiza-mohammed/,12,4,2025,2025-12,4,tres_negatif,tres_conflictuel,conflit_materiel,sud,opinionnigeria.com
1278891367,2025-12-12,202512,2025,2025.937,0,BN,Benin,BN,9.5,2.25,BN,,BEN,,BENIN,,,,,,2,20,20,1,3.0,16,1,16,-2.791315906,http://www.pambazuka.org/The-Benin-Coup,12,4,2025,2025-12,4,negatif,cooperatif,cooperation_verbale,sud,pambazuka.org
1278828459,2025-12-11,202512,2025,2025.9342,0,BN,Benin,BN,9.5,2.25,BN,,BEN,,BENINESE,,,,,,2,20,20,1,3.0,6,1,6,-0.268096515,https://www.hindustantimes.com/world-news/200-w-african-troops-aiding-benin-in-post-coup-clean-up-foreign-minister-101765479704251.html,12,4,2025,2025-12,3,neutre,cooperatif,cooperation_verbale,sud,hindustantimes.com
1278874663,2025-12-12,202512,2025,2025.937,1,BN,Benin,BN,9.5,2.25,,BN,,BEN,,BENIN,,,,,4,42,42,1,1.9,10,1,10,1.154956689,https://www.thisdaylive.com/2025/12/12/ondo-state-and-development-lessons-from-benin-republic/,12,4,2025,2025-12,4,positif,cooperatif,cooperation_verbale,sud,thisdaylive.com
1278874665,2025-12-12,202512,2025,2025.937,1,BN,Benin,BN,9.5,2.25,,BN,,BEN,,BENIN,,,,,4,43,43,1,2.8,8,1,8,1.154956689,https://www.thisdaylive.com/2025/12/12/ondo-state-and-development-lessons-from-benin-republic/,12,4,2025,2025-12,4,positif,cooperatif,cooperation_verbale,sud,thisdaylive.com
1278802464,2025-12-11,202512,2025,2025.9342,0,BN,Benin,BN,9.5,2.25,,BN,,BEN,,COTONOU,,GOV,,,2,20,20,1,3.0,10,1,10,-0.37593985,https://maliactu.net/tentative-de-coup-detat-au-benin-intervention-des-forces-speciales-francaises-en-soutien-a-la-garde-republicaine/,12,4,2025,2025-12,3,neutre,cooperatif,cooperation_verbale,sud,maliactu.net
1278821564,2025-12-11,202512,2025,2025.9342,0,BN,Benin,BN,9.5,2.25,GV,BN,GIN,BEN,GUINEA,BENIN,,GOV,,,4,46,46,1,7.0,2,1,2,-2.842639594,https://thenationonlineng.net/the-challenge-of-political-stability-in-west-africa/,12,4,2025,2025-12,3,negatif,tres_cooperatif,cooperation_verbale,sud,thenationonlineng.net
1278821598,2025-12-11,202512,2025,2025.9342,0,BN,Benin,BN,9.5,2.25,GV,BN,,BEN,FOREIGN MINIST,BENIN,GOV,GOV,,,4,46,46,1,7.0,6,1,6,-2.842639594,https://thenationonlineng.net/the-challenge-of-political-stability-in-west-africa/,12,4,2025,2025-12,3,negatif,tres_cooperatif,cooperation_verbale,sud,thenationonlineng.net
1278875661,2025-12-12,202512,2025,2025.937,0,BN,Benin,BN,9.5,2.25,NI,BN,WAF,BEN,ECOWAS,BENIN,IGO,,WAS,,2,20,20,1,3.0,4,1,4,-3.759398496,https://punchng.com/how-benin-sought-nigerias-military-help-to-foil-coup-minister/,12,4,2025,2025-12,4,tres_negatif,cooperatif,cooperation_verbale,sud,punchng.com
1278809682,2025-12-11,202512,2025,2025.9342,1,BN,Benin,BN,9.5,2.25,NI,BN,NGA,BEN,NIGERIA,BENINESE,GOV,,,,4,46,46,1,7.0,1,1,1,-2.482269504,https://www.channelstv.com/2025/12/11/coup-nigeria-benin-foreign-ministers-meet-amid-security-concerns/,12,4,2025,2025-12,3,negatif,tres_cooperatif,cooperation_verbale,sud,channelstv.com
1278821204,2025-12-11,202512,2025,2025.9342,0,BN,Benin,BN,9.5,2.25,NI,BN,BEN,AFR,BENIN,AFRICA,,,,,14,141,141,3,-6.5,2,1,2,-2.298850575,https://saharareporters.com/2025/12/11/nigerian-beninese-foreign-ministers-meet-abuja-discuss-failed-coup-regional-security,12,4,2025,2025-12,3,negatif,tres_conflictuel,conflit_verbal,sud,saharareporters.com
1278822034,2025-12-11,202512,2025,2025.9342,0,BN,Benin,BN,9.5,2.25,NI,BN,NGA,BEN,NIGERIA,BENIN,,,,,1,10,10,1,0.0,2,1,2,-2.298850575,https://saharareporters.com/2025/12/11/nigerian-beninese-foreign-ministers-meet-abuja-discuss-failed-coup-regional-security,12,4,2025,2025-12,3,negatif,neutre,cooperation_verbale,sud,saharareporters.com
1278842963,2025-12-11,202512,2025,2025.9342,1,BN,Benin,BN,9.5,2.25,NI,BN,NGA,BEN,NIGERIA,BENINESE,,,,,4,40,40,1,1.0,2,1,2,-4.395604396,https://dailypost.ng/2025/12/11/nigerian-soldiers-still-in-burkina-faso-after-forced-aircraft-landing-foreign-affairs-minister/,12,4,2025,2025-12,3,tres_negatif,cooperatif,cooperation_verbale,sud,dailypost.ng
1278829256,2025-12-11,202512,2025,2025.9342,0,BN,Benin,BN,9.5,2.25,NI,BN,NGA,BEN,NIGERIA,BENIN,,,,,2,20,20,1,3.0,2,1,2,-0.268096515,https://www.hindustantimes.com/world-news/200-w-african-troops-aiding-benin-in-post-coup-clean-up-foreign-minister-101765479704251.html,12,4,2025,2025-12,3,neutre,cooperatif,cooperation_verbale,sud,hindustantimes.com
1278875980,2025-12-12,202512,2025,2025.937,0,BN,Benin,BN,9.5,2.25,NI,BN,NGA,BEN,NIGERIA,BENIN,,,,,4,42,42,1,1.9,2,1,2,1.154956689,https://www.thisdaylive.com/2025/12/12/ondo-state-and-development-lessons-from-benin-republic/,12,4,2025,2025-12,4,positif,cooperatif,cooperation_verbale,sud,thisdaylive.com
1278875981,2025-12-12,202512,2025,2025.937,0,BN,Benin,BN,9.5,2.25,NI,BN,NGA,BEN,NIGERIA,BENIN,,,,,4,43,43,1,2.8,1,1,1,1.154956689,https://www.thisdaylive.com/2025/12/12/ondo-state-and-development-lessons-from-benin-republic/,12,4,2025,2025-12,4,positif,cooperatif,cooperation_verbale,sud,thisdaylive.com
1278907725,2025-12-12,202512,2025,2025.937,1,BN,Benin,BN,9.5,2.25,NI,BN,NGA,BEN,NIGERIA,BENIN,,,,,1,10,10,1,0.0,8,1,8,-3.868031854,https://allafrica.com/stories/202512120073.html,12,4,2025,2025-12,4,tres_negatif,neutre,cooperation_verbale,sud,allafrica.com
1278822037,2025-12-11,202512,2025,2025.9342,0,BN,Benin,BN,9.5,2.25,NI,BN,NGA,BEN,NIGERIA,BENIN,,,,,10,100,100,3,-5.0,6,1,6,-2.842639594,https://thenationonlineng.net/the-challenge-of-political-stability-in-west-africa/,12,4,2025,2025-12,3,negatif,conflictuel,conflit_verbal,sud,thenationonlineng.net
1278891888,2025-12-12,202512,2025,2025.937,0,BN,Benin,BN,9.5,2.25,NI,BN,NGA,BEN,NIGERIAN,BENIN,,,,,2,20,20,1,3.0,4,1,4,-2.791315906,http://www.pambazuka.org/The-Benin-Coup,12,4,2025,2025-12,4,negatif,cooperatif,cooperation_verbale,sud,pambazuka.org
1278891893,2025-12-12,202512,2025,2025.937,0,BN,Benin,BN,9.5,2.25,NI,BN,NGA,BEN,NIGERIA,BENIN,,,,,19,195,195,4,-10.0,16,1,16,-2.791315906,http://www.pambazuka.org/The-Benin-Coup,12,4,2025,2025-12,4,negatif,tres_conflictuel,conflit_materiel,sud,pambazuka.org
1278891917,2025-12-12,202512,2025,2025.937,0,BN,Benin,BN,9.5,2.25,NI,BN,NGA,BEN,NIGERIA,BENIN,GOV,,,,15,154,154,4,-7.2,4,1,4,-2.791315906,http://www.pambazuka.org/The-Benin-Coup,12,4,2025,2025-12,4,negatif,tres_conflictuel,conflit_materiel,sud,pambazuka.org
1278874945,2025-12-12,202512,2025,2025.937,0,BN,Benin,BN,9.5,2.25,BN,BN,BEN,,BENIN,MUTINEER,,OPP,,,19,190,190,4,-10.0,10,1,10,-3.759398496,https://punchng.com/how-benin-sought-nigerias-military-help-to-foil-coup-minister/,12,4,2025,2025-12,4,tres_negatif,tres_conflictuel,conflit_materiel,sud,punchng.com
1278801328,2025-12-11,202512,2025,2025.9342,1,BN,Benin,BN,9.5,2.25,BN,BN,BEN,,BENIN,POLICE,,COP,,,1,10,10,1,0.0,2,1,2,7.219251337,https://www.premiumtimesng.com/regional/south-south-regional/842263-police-launch-community-safety-partnership-in-edo.html,12,4,2025,2025-12,3,tres_positif,neutre,cooperation_verbale,sud,premiumtimesng.com
1278801329,2025-12-11,202512,2025,2025.9342,1,BN,Benin,BN,9.5,2.25,BN,BN,BEN,,BENIN,GOVERNMENT,,GOV,,,3,30,30,1,4.0,2,1,2,7.219251337,https://www.premiumtimesng.com/regional/south-south-regional/842263-police-launch-community-safety-partnership-in-edo.html,12,4,2025,2025-12,3,tres_positif,cooperatif,cooperation_verbale,sud,premiumtimesng.com
1278801449,2025-12-11,202512,2025,2025.9342,1,BN,Benin,BN,9.5,2.25,BN,BN,,BEN,POLICE,BENIN,COP,,,,1,10,10,1,0.0,3,1,3,7.219251337,https://www.premiumtimesng.com/regional/south-south-regional/842263-police-launch-community-safety-partnership-in-edo.html,12,4,2025,2025-12,3,tres_positif,neutre,cooperation_verbale,sud,premiumtimesng.com
1278802157,2025-12-11,202512,2025,2025.9342,1,BN,Benin,BN,9.5,2.25,BN,BN,,BEN,CLERIC,BENIN,,,,,5,51,51,1,3.4,3,1,3,7.219251337,https://www.premiumtimesng.com/regional/south-south-regional/842263-police-launch-community-safety-partnership-in-edo.html,12,4,2025,2025-12,3,tres_positif,cooperatif,cooperation_verbale,sud,premiumtimesng.com
1278802158,2025-12-11,202512,2025,2025.9342,1,BN,Benin,BN,9.5,2.25,BN,BN,,BEN,CLERIC,BENIN,,,,,11,111,111,3,-2.0,2,1,2,7.219251337,https://www.premiumtimesng.com/regional/south-south-regional/842263-police-launch-community-safety-partnership-in-edo.html,12,4,2025,2025-12,3,tres_positif,conflictuel,conflit_verbal,sud,premiumtimesng.com
1278802159,2025-12-11,202512,2025,2025.9342,1,BN,Benin,BN,9.5,2.25,BN,BN,,BEN,CLERIC,BENIN,,,,,11,112,112,3,-2.0,3,1,3,7.219251337,https://www.premiumtimesng.com/regional/south-south-regional/842263-police-launch-community-safety-partnership-in-edo.html,12,4,2025,2025-12,3,tres_positif,conflictuel,conflit_verbal,sud,premiumtimesng.com
1278786268,2025-12-11,202512,2025,2025.9342,1,BN,Benin,BN,9.5,2.25,BN,BN,BEN,TGO,BENIN,TOGO,,,,,8,80,80,2,5.0,10,1,10,-1.355421687,https://www.legit.ng/world/africa/1687574-coup-leader-pascal-tigri-fled-neighboring-country-failed-benin-takeover/,12,4,2025,2025-12,3,negatif,tres_cooperatif,cooperation_materielle,sud,legit.ng
1278786269,2025-12-11,202512,2025,2025.9342,1,BN,Benin,BN,9.5,2.25,BN,BN,BEN,BEN,BENIN,BENIN,GOV,,,,11,110,110,3,-2.0,2,1,2,-1.355421687,https://www.legit.ng/world/africa/1687574-coup-leader-pascal-tigri-fled-neighboring-country-failed-benin-takeover/,12,4,2025,2025-12,3,negatif,conflictuel,conflit_verbal,sud,legit.ng
1278814907,2025-12-11,202512,2025,2025.9342,1,BN,Benin,BN,9.5,2.25,BN,BN,BEN,NGA,BENIN,ABUJA,,,,,4,42,42,1,1.9,4,1,4,-2.985074627,https://dailypost.ng/2025/12/11/coup-nigeria-benin-foreign-ministers-meet/,12,4,2025,2025-12,3,negatif,cooperatif,cooperation_verbale,sud,dailypost.ng
1278897981,2025-12-12,202512,2025,2025.937,1,BN,Benin,BN,9.5,2.25,BN,BN,AFR,BEN,AFRICA,BENIN,,,,,4,40,40,1,1.0,48,1,48,-4.020968615,https://blackagendareport.com/index.php/gazas-smoke-clouds-west-banks-flames-colonial-project-made-permanent,12,4,2025,2025-12,4,tres_negatif,cooperatif,cooperation_verbale,sud,blackagendareport.com
1278898012,2025-12-12,202512,2025,2025.937,1,BN,Benin,BN,9.5,2.25,BN,BN,BEN,AFR,BENIN,AFRICA,,,,,4,40,40,1,1.0,48,1,48,-4.020968615,https://blackagendareport.com/index.php/gazas-smoke-clouds-west-banks-flames-colonial-project-made-permanent,12,4,2025,2025-12,4,tres_negatif,cooperatif,cooperation_verbale,sud,blackagendareport.com
1278898470,2025-12-12,202512,2025,2025.937,1,BN,Benin,BN,9.5,2.25,BN,BN,USA,BEN,DETROIT,BENIN,,,,,4,46,46,1,7.0,20,1,20,-4.04762987,https://blackagendareport.com/index.php/gazas-smoke-clouds-west-banks-flames-colonial-project-made-permanent,12,4,2025,2025-12,4,tres_negatif,tres_cooperatif,cooperation_verbale,sud,blackagendareport.com
1278895172,2025-12-12,202512,2025,2025.937,0,BN,Benin,BN,9.5,2.25,BN,BN,BEN,FRA,BENIN,FRENCH,,,,,13,130,130,3,-4.4,1,1,1,-5.930138099,https://thenationonlineng.net/benins-failed-coup-three-factors-behind-the-takeover-attempt/,12,4,2025,2025-12,4,tres_negatif,conflictuel,conflit_verbal,sud,thenationonlineng.net
1278895173,2025-12-12,202512,2025,2025.937,0,BN,Benin,BN,9.5,2.25,BN,BN,BEN,,BENIN,GOVERNANCE,,GOV,,,4,43,43,1,2.8,10,1,10,4.191616766,https://guardian.ng/news/nigeria/metro/coas-applauds-troops-for-restoring-democratic-order-in-benin-republic-vows-improved-welfare/,12,4,2025,2025-12,4,tres_positif,cooperatif,cooperation_verbale,sud,guardian.ng
1278895175,2025-12-12,202512,2025,2025.937,0,BN,Benin,BN,9.5,2.25,BN,BN,BEN,,BENIN,MILITARY,,MIL,,,5,51,51,1,3.4,1,1,1,-5.930138099,https://thenationonlineng.net/benins-failed-coup-three-factors-behind-the-takeover-attempt/,12,4,2025,2025-12,4,tres_negatif,cooperatif,cooperation_verbale,sud,thenationonlineng.net
1278895442,2025-12-12,202512,2025,2025.937,0,BN,Benin,BN,9.5,2.25,BN,BN,,BEN,GOVERNANCE,BENIN,GOV,,,,4,42,42,1,1.9,10,1,10,4.191616766,https://guardian.ng/news/nigeria/metro/coas-applauds-troops-for-restoring-democratic-order-in-benin-republic-vows-improved-welfare/,12,4,2025,2025-12,4,tres_positif,cooperatif,cooperation_verbale,sud,guardian.ng
1278895531,2025-12-12,202512,2025,2025.937,0,BN,Benin,BN,9.5,2.25,BN,BN,,BEN,COUP PLOTTER,BENIN,INS,,,,7,70,70,2,7.0,2,1,2,-5.930138099,https://thenationonlineng.net/benins-failed-coup-three-factors-behind-the-takeover-attempt/,12,4,2025,2025-12,4,tres_negatif,tres_cooperatif,cooperation_materielle,sud,thenationonlineng.net
1278891373,2025-12-12,202512,2025,2025.937,1,BN,Benin,BN,9.5,2.25,BN,BN,BEN,BEN,BENIN,BENIN,MIL,GOV,,,6,60,60,2,6.0,10,1,10,-2.791315906,http://www.pambazuka.org/The-Benin-Coup,12,4,2025,2025-12,4,negatif,tres_cooperatif,cooperation_materielle,sud,pambazuka.org
1278891374,2025-12-12,202512,2025,2025.937,1,BN,Benin,BN,9.5,2.25,BN,BN,BEN,BEN,BENIN,BENIN,MIL,MIL,,,6,62,62,2,7.4,2,1,2,-2.791315906,http://www.pambazuka.org/The-Benin-Coup,12,4,2025,2025-12,4,negatif,tres_cooperatif,cooperation_materielle,sud,pambazuka.org
1278891375,2025-12-12,202512,2025,2025.937,1,BN,Benin,BN,9.5,2.25,BN,BN,BEN,,BENIN,LIEUTENANT COLONEL,MIL,MIL,,,6,62,62,2,7.4,8,1,8,-2.791315906,http://www.pambazuka.org/The-Benin-Coup,12,4,2025,2025-12,4,negatif,tres_cooperatif,cooperation_materielle,sud,pambazuka.org
1278832435,2025-12-11,202512,2025,2025.9342,1,BN,Benin,BN,9.5,2.25,BN,BN,WAF,BEN,ECOWAS,BENIN,IGO,MIL,WAS,,15,154,154,4,-7.2,10,1,10,-2.155172414,https://afriquinfos.com/le-senat-nigerian-cautionne-lintervention-militaire-au-benin-la-cedeao-decrete-letat-durgence-dans-toute-la-region/,12,4,2025,2025-12,3,negatif,tres_conflictuel,conflit_materiel,sud,afriquinfos.com
1278821205,2025-12-11,202512,2025,2025.9342,0,BN,Benin,BN,9.5,2.25,BN,BN,BEN,AFR,BENIN,AFRICA,,,,,14,141,141,3,-6.5,8,1,8,-2.298850575,https://saharareporters.com/2025/12/11/nigerian-beninese-foreign-ministers-meet-abuja-discuss-failed-coup-regional-security,12,4,2025,2025-12,3,negatif,tres_conflictuel,conflit_verbal,sud,saharareporters.com
1278821210,2025-12-11,202512,2025,2025.9342,1,BN,Benin,BN,9.5,2.25,BN,BN,BEN,NGA,BENIN,ABUJA,,,,,4,46,46,1,7.0,6,1,6,-2.298850575,https://saharareporters.com/2025/12/11/nigerian-beninese-foreign-ministers-meet-abuja-discuss-failed-coup-regional-security,12,4,2025,2025-12,3,negatif,tres_cooperatif,cooperation_verbale,sud,saharareporters.com
1278822036,2025-12-11,202512,2025,2025.9342,1,BN,Benin,BN,9.5,2.25,BN,BN,NGA,BEN,ABUJA,BENIN,,,,,4,46,46,1,7.0,4,1,4,-2.298850575,https://saharareporters.com/2025/12/11/nigerian-beninese-foreign-ministers-meet-abuja-discuss-failed-coup-regional-security,12,4,2025,2025-12,3,negatif,tres_cooperatif,cooperation_verbale,sud,saharareporters.com
1278828460,2025-12-11,202512,2025,2025.9342,0,BN,Benin,BN,9.5,2.25,BN,BN,BEN,FRA,BENIN,FRENCH,,,,,5,51,51,1,3.4,2,1,2,-0.268096515,https://www.hindustantimes.com/world-news/200-w-african-troops-aiding-benin-in-post-coup-clean-up-foreign-minister-101765479704251.html,12,4,2025,2025-12,3,neutre,cooperatif,cooperation_verbale,sud,hindustantimes.com
1278900738,2025-12-12,202512,2025,2025.937,0,BN,Benin,BN,9.5,2.25,BN,BN,BEN,,COTONOU,PRESIDENT,,GOV,,,6,60,60,2,6.0,5,1,5,-3.701117318,https://www.thisdaylive.com/2025/12/12/burkina-faso-benin-and-the-fables-of-regional-power/,12,4,2025,2025-12,4,tres_negatif,tres_cooperatif,cooperation_materielle,sud,thisdaylive.com
1278906890,2025-12-12,202512,2025,2025.937,1,BN,Benin,BN,9.5,2.25,BN,BN,,BEN,MILITARY,BENIN,MIL,,,,13,131,131,3,-5.8,10,1,10,-2.818991098,https://www.capital.gr/ecfr-eu/3962647/3962647-think-tank/,12,4,2025,2025-12,4,negatif,tres_conflictuel,conflit_verbal,sud,capital.gr
1278907175,2025-12-12,202512,2025,2025.937,0,BN,Benin,BN,9.5,2.25,BN,BN,BEN,,BENIN,MINIST OF FOREIGN AFFAIRS,,GOV,,,5,51,51,1,3.4,5,1,5,-3.868031854,https://allafrica.com/stories/202512120073.html,12,4,2025,2025-12,4,tres_negatif,cooperatif,cooperation_verbale,sud,allafrica.com
1278907178,2025-12-12,202512,2025,2025.937,0,BN,Benin,BN,9.5,2.25,BN,BN,BEN,NGA,BENIN,NIGERIA,,,,,19,190,190,4,-10.0,2,1,2,-3.868031854,https://allafrica.com/stories/202512120073.html,12,4,2025,2025-12,4,tres_negatif,tres_conflictuel,conflit_materiel,sud,allafrica.com
1278907728,2025-12-12,202512,2025,2025.937,0,BN,Benin,BN,9.5,2.25,BN,BN,NGA,BEN,NIGERIA,BENIN,,,,,19,190,190,4,-10.0,2,1,2,-3.868031854,https://allafrica.com/stories/202512120073.html,12,4,2025,2025-12,4,tres_negatif,tres_conflictuel,conflit_materiel,sud,allafrica.com
1278810451,2025-12-11,202512,2025,2025.9342,1,BN,Benin,BN,9.5,2.25,FR,BN,FRA,BEN,FRENCH,BENIN,,,,,7,73,73,2,7.4,8,1,8,0.865800866,https://tass.ru/mezhdunarodnaya-panorama/25888961,12,4,2025,2025-12,3,neutre,tres_cooperatif,cooperation_materielle,sud,tass.ru
1278916817,2025-12-12,202512,2025,2025.937,1,BN,Benin,BN,9.5,2.25,FR,BN,FRA,BEN,FRENCH,BENIN,,,,,7,73,73,2,7.4,8,1,8,0.421940928,https://www.aex.ru/news/2025/12/12/290756/,12,4,2025,2025-12,4,neutre,tres_cooperatif,cooperation_materielle,sud,aex.ru
1278918972,2025-12-12,202512,2025,2025.937,0,BN,Benin,BN,9.5,2.25,FR,BN,FRA,BEN,FRANCE,BENIN,,,,,3,30,30,1,4.0,8,1,8,-0.241254524,https://www.internazionale.it/notizie/francesca-sibani/2025/12/12/golpe-benin,12,4,2025,2025-12,4,neutre,cooperatif,cooperation_verbale,sud,internazionale.it
1278918974,2025-12-12,202512,2025,2025.937,0,BN,Benin,BN,9.5,2.25,FR,BN,FRA,BEN,FRANCE,BENIN,,,,,5,50,50,1,3.5,8,1,8,-0.241254524,https://www.internazionale.it/notizie/francesca-sibani/2025/12/12/golpe-benin,12,4,2025,2025-12,4,neutre,cooperatif,cooperation_verbale,sud,internazionale.it
1278786273,2025-12-11,202512,2025,2025.9342,1,BN,Benin,BN,9.5,2.25,NI,BN,BEN,TGO,BENIN,TOGO,INS,,,,8,80,80,2,5.0,2,1,2,-1.355421687,https://www.legit.ng/world/africa/1687574-coup-leader-pascal-tigri-fled-neighboring-country-failed-benin-takeover/,12,4,2025,2025-12,3,negatif,tres_cooperatif,cooperation_materielle,sud,legit.ng
